Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,1.1265790126783562e-05,67,0.0,0.7,,13,15,0.010705610434866354,0.05175228034278445,0.00022531580253567127,1.1265790126783564e-05,0.025726252088475347
0,1.122263966332851e-05,68,0.0,0.7,,13,23,0.010741341816989065,0.05110041934889675,0.00022445279326657017,1.122263966332851e-05,0.02562771486311553
0,1.1067139132789072e-05,69,0.0,0.7,,13,63,0.010853362912699172,0.04840105248039679,0.00022134278265578143,1.1067139132789072e-05,0.02527261807864424
0,1.0707551234566164e-05,70,0.0,0.7,,13,513,0.011096702325390517,0.035113227016541605,0.00021415102469132328,1.0707551234566164e-05,0.02445147292916606
0,1.059184834983884e-05,71,0.0,0.7,,13,5013,0.011185229172392203,0.011985693146543672,0.00021183696699677678,1.059184834983884e-05,0.024187256966826914
0,1.0973654705125928e-05,72,0.0,0.8,,13,13,0.011153558153288983,0.05094558037276765,0.00021947309410251856,1.0973654705125928e-05,0.02505913958087859
0,1.0960210082883891e-05,73,0.0,0.8,,13,15,0.011165479511947818,0.05074506204503974,0.00021920420165767794,1.0960210082883896e-05,0.025028437807000297
0,1.0910541197204228e-05,74,0.0,0.8,,13,23,0.01120645115560193,0.049986018552179684,0.00021821082394408455,1.0910541197204228e-05,0.024915015289842714
0,1.073680354946982e-05,75,0.0,0.8,,13,63,0.011332513027128992,0.046889930700774025,0.00021473607098939648,1.0736803549469824e-05,0.02451827272029601
0,1.036800221549156e-05,76,0.0,0.8,,13,513,0.011588986020918065,0.03230139122677323,0.0002073600443098312,1.036800221549156e-05,0.023676088019381505
0,1.0258907787513216e-05,77,0.0,0.8,,13,5013,0.0116754671746921,0.007873005387843572,0.0002051781557502643,1.0258907787513216e-05,0.0234269629492325
0,1.069816730005769e-05,78,0.0,0.9,,13,13,0.011583583856153115,0.050019451321096975,0.0002139633460011538,1.069816730005769e-05,0.024430044031411892
0,1.068285361384435e-05,79,0.0,0.9,,13,15,0.011597096828170337,0.0497894060394132,0.00021365707227688702,1.068285361384435e-05,0.02439507411385666
0,1.0626638406900631e-05,80,0.0,0.9,,13,23,0.011643349510463117,0.04892205359945988,0.00021253276813801267,1.0626638406900633e-05,0.024266702595413258
0,1.0435834953968054e-05,81,0.0,0.9,,13,63,0.011782996582004907,0.04543397052498363,0.0002087166990793611,1.0435834953968054e-05,0.0238309890170265
